nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,etnia_outra,etnia_parda,etnia_preta
694.84,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
543.8,0,1,0,0,1,0,1,1,0,1,0,0,4,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1
633.26,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,1,0
625.78,0,1,0,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0
674.78,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
858.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
626.64,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,2,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0
713.62,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
711.78,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0
593.32,0,1,0,0,1,0,1,1,0,0,1,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,1,0
739.35,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
592.9,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
723.76,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
834.4,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
684.6,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
825.9,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
680.74,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0
651.58,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,1,0,0,0,1,3,3,0,1,0,1,0,1,0,1,0
770.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
678.58,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
709.46,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,1
646.54,0,1,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0
698.84,0,1,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0
281.4,1,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
681.46,0,1,0,0,0,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,6,2,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0
642.24,0,1,0,0,1,0,1,0,0,1,0,0,6,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0
701.4,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0
589.9,0,1,0,0,1,0,1,1,0,0,1,0,5,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,5,1,0,1,0,0,0,1,0,1,0
624.72,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0
718.04,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0
727.62,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
684.12,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0
687.44,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0
786.65,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
638.1,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
641.96,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
718.72,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0
825.6,1,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0
648.3,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
722.76,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
714.8,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
409.7,1,0,0,0,1,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,1,0
605.1,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0
728.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
722.14,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0
681.7,0,1,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
746.18,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
652.42,0,1,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,8,1,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0
720.2,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0
725.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0
1022.7,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
609.26,0,1,0,0,1,0,1,1,0,1,0,0,3,3,0,0,0,0,0,0,2,3,0,1,0,0,0,1,2,0,2,2,0,0,0,1,0,0,1
719.6,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
680.88,0,1,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
670.38,0,1,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
614.3,0,1,0,0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0
670.26,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
707.36,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
697.1,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0
537.6,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
665.55,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
639.8,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
709.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
613.44,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
761.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
576.4,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0
636.52,0,1,0,0,1,0,1,1,0,0,1,0,3,2,1,0,0,0,0,1,7,0,0,2,0,0,0,1,2,1,1,2,0,1,0,0,0,0,1
734.92,0,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
484.5,1,0,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
744.74,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
681.45,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
747.9,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0
731.54,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
646.5,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0
684.58,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0
518.15,1,0,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
704.84,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0
825.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
550.24,0,1,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
717.18,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0
375.0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0
557.3,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
653.24,0,1,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0
731.08,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
864.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
632.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
694.3,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
626.34,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0
719.24,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
363.0,1,0,0,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0
555.74,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
666.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
542.4,1,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0
695.6,0,1,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
791.55,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
706.72,0,1,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
634.72,0,1,0,0,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
849.8,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
663.16,0,1,0,0,1,0,1,0,0,1,0,0,8,1,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
567.8,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0
0.0,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0
613.9,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0
895.55,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
622.36,0,1,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0
614.18,0,1,0,0,1,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
449.7,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,4,2,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,1,0
743.54,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
717.98,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
563.56,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
869.8,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
761.8,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0
731.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
718.22,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
654.52,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
668.3,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
656.24,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0
890.35,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
792.8,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
730.3,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
712.36,0,1,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,0,1,0
